Absolute URL,Name,ID,Ingredients
https://www.traderjoes.com/home/products/pdp/raw-milk-cave-aged-le-gruyere-097621,Raw Milk Cave Aged Le Gruyère,raw-milk-cave-aged-le-gruyere-097621,"RAW PARK SKIM COW'S MILK
CHEESE CULTURES
SALT
ANIMAL RENNET
CONTAINS MILK."
https://www.traderjoes.com/home/products/pdp/sweet-plantain-chips-055085,Sweet Plantain Chips,sweet-plantain-chips-055085,"PLANTAINS
HIGH-OLEIC SUNFLOWER OIL."
https://www.traderjoes.com/home/products/pdp/organic-blue-corn-tortilla-chips-094583,Organic Blue Corn Tortilla Chips,organic-blue-corn-tortilla-chips-094583,"*Product nutrition and allergen values may vary by region, please review packaging in-store for current details."
https://www.traderjoes.com/home/products/pdp/crunchy-curls-092752,Crunchy Curls,crunchy-curls-092752,"LENTIL FLOUR
POTATO STARCH
VEGETABLE OIL (SAFFLOWER AND/OR SUNFLOWER OIL)
SALT"
https://www.traderjoes.com/home/products/pdp/jicama-sticks-055482,Jicama Sticks,jicama-sticks-055482,
https://www.traderjoes.com/home/products/pdp/roasted-garlic-hummus-029911,Roasted Garlic Hummus,roasted-garlic-hummus-029911,"STEAMED CHICKPEAS (CHICKPEAS, WATER), SESAME TAHINI (GROUND SESAME), SUNFLOWER OIL, OLIVE OIL, ROASTED GARLIC, SEA SALT, CITRIC ACID, CUMIN, GUAR GUM.
CONTAINS SESAME."
https://www.traderjoes.com/home/products/pdp/flakes-strawberries-cereal-074747,Flakes & Strawberries Cereal,flakes-strawberries-cereal-074747,"WHOLE GRAIN WHEAT, RICE, CANE SUGAR, DRIED STRAWBERRIES, BROWN SUGAR, WHEAT BRAN, SEA SALT, BARLEY MALT EXTRACT, VITAMIN AND MINERAL BLEND (FERRIC ORTHOPHOSPHATE, NIACINAMIDE, THIAMINE HYDROCHLORIDE, CALCIUM PANTOTHENATE, ZINC OXIDE, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID).
CONTAINS WHEAT."
https://www.traderjoes.com/home/products/pdp/chicken-tikka-masala-099142,Chicken Tikka Masala,chicken-tikka-masala-099142,"CHICKEN TIKKA (CHICKEN BREAST, ONIONS, WHOLE PEELED TOMATOES, WATER, TOMATO JUICE, CANOLA OIL, CULTURED PASTEURIZED MILK, CREAM, NONFAT DRY MILK, PROPRIETARY SPICES WITH AFFIDAVIT, GARLIC, CASHEWS, SALT, BUTTER, POTATO STARCH, NOT AN ADDED SUGAR, TAPIOCA STARCH, CITRIC ACID, OLEORESIN OF PAPRIKA, CLARIFIED BUTTER, FENUGREEK LEAVES, CILANTRO, TURMERIC, VINEGAR, MANGO POWDER)
CUMIN RICE (WATER, RICE, CANOLA OIL, CLARIFIED BUTTER, CUMIN SEEDS).
CONTAINS MILK, CASHEWS."
https://www.traderjoes.com/home/products/pdp/soft-juicy-mango-098741,Soft & Juicy Mango,soft-juicy-mango-098741,"MANGO
SUGAR
GLYCERIN
MANGO JUICE
SULPHUR DIOXIDE (ADDED FOR FRESHNESS)."
https://www.traderjoes.com/home/products/pdp/mini-chocolate-mousse-flowers-059373,Mini Chocolate Mousse Flowers,mini-chocolate-mousse-flowers-059373,"WHITE CONFECTIONERY COATING (CANE SUGAR, PALM KERNEL OIL, SKIM MILK POWDER, SOY LECITHIN [EMULSIFIER], NATURAL FLAVOR), POWDERED SUGAR (CANE SUGAR, CORNSTARCH), PALM OIL, UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, EXPELLER PRESSED SOYBEAN OIL, WHOLE EGGS, HIGH FAT COCOA (PROCESSED WITH ALKALI), BUTTER (CREAM), HEAVY CREAM, BAKING SODA, SALT, BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORNSTARCH, MONOCALCIUM PHOSPHATE), VANILLA EXTRACT (WATER, ETHYL ALCOHOL, EXTRACTIVES OF VANILLA), TURMERIC EXTRACT (COLOR), VEGETABLE JUICE (FOR COLOR).
CONTAINS MILK, EGG, SOY, WHEAT.
MAY CONTAIN TRACES OF PEANUT, ALMOND, COCONUT, HAZELNUT, MACADAMIA NUT, PECAN, PISTACHIO, WALNUT."
https://www.traderjoes.com/home/products/pdp/organic-creamy-peanut-butter-salted-valencia-053441,Organic Creamy Peanut Butter Salted Valencia,organic-creamy-peanut-butter-salted-valencia-053441,"ORGANIC VALENCIA PEANUTS
SEA SALT
CONTAINS PEANUTS."
https://www.traderjoes.com/home/products/pdp/strawberry-preserves-made-with-fresh-strawberries-087785,Strawberry Preserves made with Fresh Strawberries,strawberry-preserves-made-with-fresh-strawberries-087785,"STRAWBERRIES
LIQUID SUGAR (SUGAR, WATER)
SUGAR
CONTAINS 2% OR LESS OF: LEMON JUICE CONCENTRATE
FRUIT PECTIN"
https://www.traderjoes.com/home/products/pdp/aioli-garlic-mustard-sauce-027677,Aioli Garlic Mustard Sauce,aioli-garlic-mustard-sauce-027677,"WHITE DISTILLED VINEGAR, WATER, EXPELLER PRESSED CANOLA OIL, MUSTARD SEED, GARLIC (GARLIC AND CITRIC ACID [ACIDULANT]), MUSTARD FLOUR, SALT, ORGANIC SUGAR, EGG YOLK, SPICED, TURMERIC (FOR COLOR), XANTHAN GUM, NATURAL FLAVORS.
CONTAINS EGG."
https://www.traderjoes.com/home/products/pdp/organic-free-range-chicken-broth-030416,Organic Free Range Chicken Broth,organic-free-range-chicken-broth-030416,"ORGANIC CHICKEN BROTH
ORGANIC NATURAL CHICKEN FLAVORS
SEA SALT
ORGANIC CANOLA OIL
ORGANIC CARROT JUICE CONCENTRATE
ORGANIC ONION JUICE CONCENTRATE
ORGANIC CELERY JUICE CONCENTRATE"
https://www.traderjoes.com/home/products/pdp/chocolatey-coated-chocolate-chip-cookie-dunkers-040978,Chocolatey Coated Chocolate Chip Cookie Dunkers,chocolatey-coated-chocolate-chip-cookie-dunkers-040978,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), COATING (SUGAR, PALM AND PALM KERNEL OIL, COCOA POWDER [PROCESSED WITH ALKALI], DRIED BUTTERMILK POWDER, SOY LECITHIN, NATURAL FLAVORS), SUGAR, SEMISWEET CHOCOLATE CHIPS (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, DEXTROSE [CORN], SOY LECITHIN, NATURAL FLAVOR), PALM OIL, COCONUT, EGG WHITES, NATURAL FLAVOR, LEAVENING (SODIUM BICARONATE, AMMONIUM BICARBONATE), SALT, MOLASSES.
CONTAINS WHEAT, MILK, SOY, EGG, COCONUT."
https://www.traderjoes.com/home/products/pdp/vegetable-spring-rolls-056006,Vegetable Spring Rolls,vegetable-spring-rolls-056006,"FILLING: CABBAGE, CARROT, ONION, SGREDDED WHITE TOFU [SOYBEAN, WATER, CALCIUM SULFATE, SODIUM CARBONATE, RIBOFLAVIN (VITAMIN B2)], EDAMAME (SOYBEANS), KALE, MUSHROOM, SOYBEAN OIL, SUGAR, CORNSTARCH, SESAME OIL, GARLIC, SALT, GINGER, SOY SAUCE (SOY SAUCE [SOYBEANS, WHEAT, SALT], STARCH [STARCH, SALT]), BLACK PEPPER, YEAST EXTRACT, WRAPPER: WHEAT FLOUR, WATER, SALT, CORN SYRUP SOLIDS, SOYBEAN OIL.
CONTAINS SOY, WHEAT, SESAME."
https://www.traderjoes.com/home/products/pdp/chicken-spring-rolls-055571,Chicken Spring Rolls,chicken-spring-rolls-055571,"FILLING (WHITE MEAT CHICKEN, GREEN CABBAGE, NAPA CABBAGE, CARROT, GREEN ONION, SUGAR, BASIL, GARLIC, GINGER, SESAME OIL, CORNSTARCH, SOY SAUCE POWDER [SOY SAUCE {FERMENTED SOYBEANS, WHEAT, SALT}, MALTODETERIN, SALT], SALT, RICE WINE [ALCOHOL {DISTILLED SPIRITS FROM RICE}, SALT, WATER], CHILI PASTE [RED CHILE PEPPERS, DISTILLED VINEGAR, SALT, XANTHAN GUM])
WRAPPER (WHEAT FLOUR, WATER, SALT, CORN SYRUP SOLIDS, SOYBEAN OIL).
CONTAINS WHEAT, SOY."
https://www.traderjoes.com/home/products/pdp/coffee-bean-hold-the-cone-mini-ice-cream-cones-070297,Coffee Bean Hold the Cone! Mini Ice Cream Cones,coffee-bean-hold-the-cone-mini-ice-cream-cones-070297,"COFFEE BEAN ICE CREAM (MILK, CREAM, CANE SUGAR, CONDENSED SKIM MILK, WHEY, EGG YOLKS, COFFEE SYRUP [COFFEE, WATER], COFFEE EXTRACT, GROUND COFFEE BEANS, COCOA PROCESSED WITH ALKALI, GUAR GUM, CAROB BEAN GUM, CARRAGEENAN), CHOCOLATE MINI CONE (WHEAT FLOUR, SUGAR, COCOA PROCESSED WITH ALKALI, SOYBEAN OIL, SOY LECITHIN, NATURAL FLAVORS, SALT), CONFECTIONERY COATING (CANE SUGAR, COCONUT OIL, UNSWEETENED CHOCOLATE, COCOA PROCESSED WITH ALKALI, CALCIUM CARBONATE, COCOA BUTTER, SOY LECITHIN, NATURAL VANILLA FLAVOR), COCONUT OIL.
CONTAINS MILK, EGG, SOY, WHEAT, COCONUT."
https://www.traderjoes.com/home/products/pdp/traditional-style-fat-free-refried-beans-093595,Traditional Style Fat Free Refried Beans,traditional-style-fat-free-refried-beans-093595,"COOKED BEANS
WATER
SALT"
https://www.traderjoes.com/home/products/pdp/sliced-sharp-cheddar-cheese-077728,Sliced Sharp Cheddar Cheese,sliced-sharp-cheddar-cheese-077728,
https://www.traderjoes.com/home/products/pdp/riced-hearts-of-palm-075005,Riced Hearts of Palm,riced-hearts-of-palm-075005,HEARTS OF PALM
https://www.traderjoes.com/home/products/pdp/organic-mayonnaise-060932,Organic Mayonnaise,organic-mayonnaise-060932,"ORGANIC SOYBEAN OIL
WATER
ORGANIC EGG YOLKS
ORGANIC WHOLE EGG
ORGANIC WHITE DISTILLED VINEGAR
SALT
ORGANIC LEMON JUICE CONCENTRATE
ORGANIC GROUND MUSTARD
CONTAINS EGG, SOY."
https://www.traderjoes.com/home/products/pdp/bruschetta-sauce-007904,Bruschetta Sauce,bruschetta-sauce-007904,"*Product nutrition and allergen values may vary by region, please review packaging in-store for current details."
https://www.traderjoes.com/home/products/pdp/organic-tri-color-bell-peppers-095882,Organic Tri-Color Bell Peppers,organic-tri-color-bell-peppers-095882,
https://www.traderjoes.com/home/products/pdp/jasmine-rice-from-thailand-052252,Jasmine Rice From Thailand,jasmine-rice-from-thailand-052252,JASMINE RICE
https://www.traderjoes.com/home/products/pdp/extra-virgin-olive-oil-liter-001465,"Extra Virgin Olive Oil, Liter",extra-virgin-olive-oil-liter-001465,EXTRA VIRGIN OLIVE OIL.
https://www.traderjoes.com/home/products/pdp/slightly-coated-dark-chocolate-almonds-075059,Slightly Coated Dark Chocolate Almonds,slightly-coated-dark-chocolate-almonds-075059,"ALMONDS
DARK CHOCOLATE (SUGAR, UNSWEETENED CHOCOLATE PROCESSED WITH ALKALI, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT [WATER, ETHYL ALCOHOL, VANILLA BEAN EXTRACTIVES])
COCOA POWDER
NONFAT DRY MILK
SEA SALT
MAPLE SUGAR
CONTAINS MILK, SOY, ALMOND."
https://www.traderjoes.com/home/products/pdp/roasted-garlic-pesto-pizza-with-deep-fried-crust-068834,Roasted Garlic & Pesto Pizza with Deep Fried Crust,roasted-garlic-pesto-pizza-with-deep-fried-crust-068834,"WHEAT FLOUR, WATER, BURRATA CHEESE (MOZZARELLA CHEESE [PASTEURIZED COW'S MILK, SALT, CITRIC ACID {ACIDULANT}, MICROBIAL ENZYME], CREAM, MILK, XANTHAN GUM [STABILIZER], MONO- AND DIGLYCERIDES OF FATTY ACIDS), MOZZARELLA CHEESE (MILK, SALT, MICROBIAL ENZYME), PROVOLONE CHEESE (MILK, SALT, MICROBIAL RENNET), PESTO SAUCE (SUNFLOWER SEED OIL, BASIL OIL [BASIL, SUNFLOWER SEED OIL, SALT], CASHEWS, DEHYDRATED CHEESE [MILK, SALT, ANIMAL RENNET], PINE NUTS, WHEY POWDER, DRIED GARLIC, SALT, NATURAL FLAVORS, ASCORBIC ACID [TO PRESERVE]), GARLIC, SUNFLOWER SEED OIL, PARMIGIANO REGGIANO CHEESE (MILK, SALT, ANIMAL RENNET), SALT, EXTRA VIRGIN OLIVE OIL, YEAST.
CONTAINS MILK, WHEAT, CASHEW, PINE NUT.
MAY CONTAIN TRACES OF EGG, SOY, COD, CRAB, LOBSTER, SHRIMP."
https://www.traderjoes.com/home/products/pdp/calabrian-chili-spicy-pasta-sauce-075600,Calabrian Chili Spicy Pasta Sauce,calabrian-chili-spicy-pasta-sauce-075600,"CRUSHED TOMATOES, TOMATO PASTE, WATER, ONION, CANOLA OIL, CANE SUGAR, CALABRIAN CHILI PASTE (CHILI PEPPER, OLIVE OIL, SALT, CITRIC ACID [ACIDIFIER]), EXTRA VIRGIN OLIVE OIL, DISTILLED WHITE VINEGAR, SALT, BASIL PASTE (BASIL, SUNFLOWER OIL, SALT), APPLE CIDER VINEGAR, DRIED OREGANO, HONEY, CORIANDER POWDER, CUMIN POWDER, GARLIC POWDER."
https://www.traderjoes.com/home/products/pdp/elote-chopped-salad-kit-074768,Elote Chopped Salad Kit,elote-chopped-salad-kit-074768,"SALAD (GREEN CABBAGE, GREEN LEAF LETTUCE, SMOKED PAPRIKA CORNBREAD CRUMBLE [UNBLEACHED ENRICHED FLOUR {WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID}, CORNBREAD MIX {CORN MEAL, SUGAR, CORN FLOUR, VITAL WHEAT GLUTEN, SUNFLOWER OIL}, VEGETABLE OIL WITH ROSEMARY {SUNFLOWER AND/OR CANOLA OIL, ROSEMARY EXTRACT}, SMOKED PAPRIKA SEASONING {SMOKED PAPRIKA, SALT, MALTODEXTRIN, SUGAR, VINEGAR POWDER (MALTODEXTRIN, DISTILLED WHITE VINEGAR)}, RICE HULLS {ANTI-CAKING}, PALM OIL SHORTENING {PALM OIL}, SALT, YEAST], RED CABBAGE, CARROT, KALE, COTIJA CHEESE [COTIJA CHEESE {PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES}, POWDERED CELLULOSE {ANTI-CAKING}], SWEET CORN, GREEN ONION)
CREAMY ELOTE STYLE DRESSING (SOYBEAN OIL, WATER, SOUR CREAM [PASTEURIZED CULTURED MILK, CREAM, NON FAT MILK POWDER, BOVINE GELATIN], DISTILLED VINEGAR, SALT, EGG YOLKS, CONTAINS 2% OR LESS OF CORNSTARCH, SUGAR, RED JALAPENO PEPPERS, LIME JUICE CONCENTRATE, NATURAL FLAVORS, XANTHAN GUM, MUSTARD SEED, PHOSPHORIC ACID, ACETIC ACID, PAPRIKA OLEORESIN [COLOR])
CONTAINS MILK, EGG, WHEAT."
https://www.traderjoes.com/home/products/pdp/cruciferous-crunch-collection-052105,Cruciferous Crunch Collection,cruciferous-crunch-collection-052105,"KALE
BRUSSELS SPROUTS
BROCCOLI
GREEN CABBAGE
RED CABBAGE"
https://www.traderjoes.com/home/products/pdp/cape-gooseberries-091624,Cape Gooseberries,cape-gooseberries-091624,
https://www.traderjoes.com/home/products/pdp/fresh-atlantic-salmon-boneless-skinless-fillet-021717,Fresh Atlantic Salmon Boneless Skinless Fillet,fresh-atlantic-salmon-boneless-skinless-fillet-021717,"*Product, nutrition and allergen values may vary by region, please review packaging in-store for current details."
https://www.traderjoes.com/home/products/pdp/fresh-atlantic-salmon-boneless-fillet-037855,Fresh Atlantic Salmon Boneless Fillet,fresh-atlantic-salmon-boneless-fillet-037855,"*Product, nutrition and allergen values may vary by region, please review packaging in-store for current details."
https://www.traderjoes.com/home/products/pdp/toscano-cheese-with-black-pepper-094535,Toscano Cheese with Black Pepper,toscano-cheese-with-black-pepper-094535,"PASTEURIZED COW'S MILK
CHEESE CULTURES
SALT
ENZYMES
COARSE BLACK PEPPER
CONTAINS MILK."
https://www.traderjoes.com/home/products/pdp/organic-garlic-naan-crackers-065583,Organic Garlic Naan Crackers,organic-garlic-naan-crackers-065583,"ORGANIC UNBLEACHED WHEAT FLOUR (ORGANIC WHEAT FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), ORGANIC SUNFLOWER OIL, ORGANIC CORNSTARCH, SEA SALT, ORGANIC WHITE RICE FLOUR, ORGANIC CANE SUGAR, ORGANIC GARLIC POWDER, ORGANIC GARLIC, BARLEY MALT EXTRACT, CONTAINS 1% OR LESS OF DEACTIVATED YEAST (YEAST, BARLEY, WHEAT), ORGANIC PARSLEY, BAKING SODA, MONOCALCIUM PHOSPHATE, GARLIC OIL (CANOLA OIL, GARLIC EXTRACT), NATURAL FLAVORS, ENZYME, ORGANIC SESAME OIL.
CONTAINS SESAME, WHEAT.
MAY CONTAIN SOY."
https://www.traderjoes.com/home/products/pdp/organic-dried-mango-unsulfured-unsweetened-051753,Organic Dried Mango Unsulfured & Unsweetened,organic-dried-mango-unsulfured-unsweetened-051753,ORGANIC MANGO
https://www.traderjoes.com/home/products/pdp/sunflower-seed-spread-066632,Sunflower Seed Spread,sunflower-seed-spread-066632,"ROASTED SUNFLOWER SEEDS
POWDERED SUGAR (CANE SUGAR, CORNSTARCH)
SALT"
https://www.traderjoes.com/home/products/pdp/kung-pao-chicken-097706,Kung Pao Chicken,kung-pao-chicken-097706,"CHICKEN DARK MEAT CHUNKS: CHICKEN DARK MEAT CHUNKS, WHOLE EGGS, SOY BEAN OIL, WATER, CORNSTARCH, CHILI POWDER, SALT, WHITE PEPPER, GINGER, GARLIC AND GREEN ONION., VEGETABLES PACKET: GREEN BELL PEPPER, RED BELL PEPPER, BROWN ONION, FRIED DRY CHILI AND WATER CHESTNUT., PEANUTS PACKET: FREID PEANUTS (PEANUTS, PEANUT OIL), SAUCE PACKET: WATER, SUGAR, SOY SAUCE (SOY, WHEAT), VINEGAR, MODIFIED CORN STARCH, LIME JUICE, SALT, GINGER, GARLIC AND GREEN ONION.
CONTAINS EGGS, SOY, WHEAT & PEANUTS."
https://www.traderjoes.com/home/products/pdp/salmon-rub-seasoning-blend-075289,Salmon Rub Seasoning Blend,salmon-rub-seasoning-blend-075289,"BROWN SUGAR
SMOKED PAPRIKA
KOSHER SALT
BLACK PEPPER
RICE CONCENTRATE
DRIED THYME"
https://www.traderjoes.com/home/products/pdp/traditional-whole-milk-ricotta-cheese-050920,Traditional Whole Milk Ricotta Cheese,traditional-whole-milk-ricotta-cheese-050920,"WHEY
MILK
ACETIC ACID
SALT
CONTAINS MILK."
https://www.traderjoes.com/home/products/pdp/uncured-turkey-bacon-091708,Uncured Turkey Bacon,uncured-turkey-bacon-091708,"TURKEY
WATER
SEA SALT
RAW SUGAR
PAPRIKA
BEET POWDER (COLOR)
ONION POWDER
SPICE"
https://www.traderjoes.com/home/products/pdp/pappardelle-pasta-073090,Pappardelle Pasta,pappardelle-pasta-073090,"ENRICHED DURUM WHEAT FLOUR (DURUM WHEAT FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID)
EGG
ANNATTO (COLOR)
CONTAINS EGG , WHEAT."
https://www.traderjoes.com/home/products/pdp/organic-riced-cauliflower-054241,Organic Riced Cauliflower,organic-riced-cauliflower-054241,"*Product and nutrition values may vary by region, please review packaging in-store for current details."
https://www.traderjoes.com/home/products/pdp/unsweetened-organic-acai-puree-packets-056417,Unsweetened Organic Açaí Puree Packets,unsweetened-organic-acai-puree-packets-056417,"ORGANIC ACAI PUREE (WATER, ORGANIC ACAI)
CITRIC ACID (ACIDIFIER)."
https://www.traderjoes.com/home/products/pdp/garlic-spread-dip-054173,Garlic Spread Dip,garlic-spread-dip-054173,"CANOLA OIL
GARLIC
LEMON JUICE
CITRIC ACID
SALT"
https://www.traderjoes.com/home/products/pdp/squiggly-knife-cut-style-noodles-074472,Squiggly Knife Cut Style Noodles,squiggly-knife-cut-style-noodles-074472,"NOODLES (WHEAT FLOUR, WATER, SALT)
SAUCE PACKET (SOY SAUCE [WATER, GLUCOSE, DEFATTED SOY FLOUR, INVERT SUGAR SYRUP, WHEAT, SALT, CARAMEL COLOR, YEAST EXTRACT POWDER, MALIC ACID], SHALLOT SEASONING SAUCE [CANOLA OIL, SOY SAUCE {WATER, SOYBEANS, WHEAT, SALT}, WATER, SHALLOT POWDER, SUGAR, SOY PROTEIN CONCENTRATE, SALT, CHILI SAUCE {CHILI PEPPER, SALT}, GARLIC POWDER, YEAST EXTRACT POWDER, NATURAL FLAVOR, GLUCONO-DELTA-LACTONE, BLACK PEPPER, PAPRIKA EXTRACT, ALPHA TOCOPHEROL ACETATE {TO PRESERVE}], SESAME OIL).
CONTAINS SOY, SESAME, WHEAT."
https://www.traderjoes.com/home/products/pdp/butter-chicken-with-basmati-rice-099032,Butter Chicken with Basmati Rice,butter-chicken-with-basmati-rice-099032,"CHICKEN AND SAUCE (COOKED CHICKEN, WATER, WHIPPING CREAM [CREAM, MILK], CONCENTRATED CRUSHED TOMATOES, ONION, CANOLA OIL, GARLIC, GINGER, BUTTER [CREAM, SALT], SALT, SPICES, CANE SUGAR, , CITRIC ACID [ACIDULANT]) PAPRIKA, TURMERIC), COOKED BASMATI RICE (WATER, RICE, CANOLA OIL).
CONTAINS MILK."
https://www.traderjoes.com/home/products/pdp/chili-lime-flavored-rolled-corn-tortilla-chips-061420,Chili & Lime Flavored Rolled Corn Tortilla Chips,chili-lime-flavored-rolled-corn-tortilla-chips-061420,"STONE GROUND YELLOW CORN, VEGETABLE OIL (HIGH-OLEIC SUNFLOWER OIL, HIGH-OLEIC SAFFLOWER OIL, CANOLA OIL), HOT CHILI &amp; LIME FLAVORED SEASONING (SALT, YEAST, CORNSTARCH, CANE SUGAR [ADDED SUGAR], CITRIC ACID (ACIDULANT)_FOR FLAVOR, YEAST EXTRACT, CORN MALTODEXTRIN [NOT AN ADDED SUGAR], GUM ARABIC, L-MALIC ACID (FOR FLAVOR), LIME JUICE CONCENTRATE [ADDED SUGAR], ONION POWDER, VEGETABLE JUICE CONCENTRATE, PAPRIKA EXTRACT [COLOR], TURMERIC EXTRACT (COLOR), NATURAL FLAVOR, BETA CAROTENE (COLOR), TOCOPHEROL (ANTIOXIDANT), OLEORESIN CAPSICUM, SILICON DIOXIDE (ANTI-CAKING)), TRACE OF LIME."
https://www.traderjoes.com/home/products/pdp/italian-style-wedding-soup-075001,Italian-Style Wedding Soup,italian-style-wedding-soup-075001,"CHICKEN BROTH, MEATBALLS (BEEF, WATER, EGG WHITES, WHEAT FLOUR, ROMANO CHEESE [PASTEURIZED COW'S MILK, PASTEURIZED SHEEPS MILK, ANIMAL RENNET, SALT, CHEESE CULTURES, MICROBIAL ENZYME], DRIED ONION, SALT, CANE SUGAR, SPICES, NATURAL FLAVOR, PARSLEY), CARROTS, KALE, ENRICHED ACINI DI PEPE MACARONI PRODUCT (SEMOLINA, EGG WHITES, NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), CORNSTARCH, DICED ONION, PARMESAN CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ANIMAL RENNET, MICROBIAL ENZYME, LIPASE, CELLULOSE, CALCIUM CHLORIDE), SEA SALT, PARSLEY FLAKES, BLACK PEPPER, BASIL.
CONTAINS MILK, EGG, WHEAT."
https://www.traderjoes.com/home/products/pdp/organic-biscuits-073768,Organic Biscuits,organic-biscuits-073768,"ORGANIC WHEAT FLOUR, WATER, ORGANIC PALM OIL, ORGANIC CANE SUGAR, BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE), SEA SALT, ORGANIC NATURAL FLAVORS, ORGANIC SUNFLOWER OIL, XANTHAN GUM.
CONTAINS WHEAT."
https://www.traderjoes.com/home/products/pdp/white-miso-paste-073814,White Miso Paste,white-miso-paste-073814,"WHITE MISO (WATER, RICE, SOYBEAN, SALT)
WATER
SALT
CONTAINS SOY."
https://www.traderjoes.com/home/products/pdp/fire-roasted-red-peppers-062488,Fire Roasted Red Peppers,fire-roasted-red-peppers-062488,"RED PEPPERS
WATER
SEA SALT
RED WINE VINEGAR"
https://www.traderjoes.com/home/products/pdp/seasoned-corn-ribs-073466,Seasoned Corn Ribs,seasoned-corn-ribs-073466,"CORN ON THE COB
WATER
PLANT BASED BUTTER (EXTRA VIRGIN OLIVE OIL, COCOA BUTTER, SUNFLOWER LECITHIN)
SUNFLOWER OIL
CORNSTARCH
SALT"
https://www.traderjoes.com/home/products/pdp/4-cheese-ravioli-074256,4 Cheese Ravioli,4-cheese-ravioli-074256,"PASTA (WHEAT FLOUR, EGGS, DURUM WHEAT SEMOLINA, WATER), FILLING (RICOTTA CHEESE [WHEY, CREAM, SALT, CITRIC ACID {ACIDIFIER}], WATER, VEGETABLE OIL [SOYBEAN AND/OR SUNFLOWER AND/OR CORN AND/OR CANOLA OIL], HARD GRATING CHEESE [MILK, SALT, MICROBIAL ENZYME], MODIFIED WHEY, TOASTED WHEAT CRUMBS [WHEAT FLOUR, SALT, YEAST], CREAM, CORN FLOUR, MOZZARELLA CHEESE [PASTEURIZED MILK, SALT, CHEESE CULTURE, MICROBIAL ENZYME], PROVOLONE CHEESE [MILK, SALT, ANIMAL RENNET], SALT.
CONTAINS MILK, EGG, WHEAT.
MAY CONTAIN SOY."
https://www.traderjoes.com/home/products/pdp/sweet-picante-peppers-073321,Sweet Picanté Peppers,sweet-picante-peppers-073321,"VEGETABLE OIL BLEND (SUNFLOWER OIL, CANOLA OIL)
PICKLED SWEET PICANTÉ PEPPERS (SWEET PICANTE PEPPERS, SUGAR, ACETIC ACID, SALT, CALCIUM CHLORIDE, CITRIC ACID (ACIDIFIER))
CHEESE FILLING (CHEESE [PASTEURIZED MILK, SALT, LACTIC ACID, MICROBIAL ENZYME], CORNSTARCH, WATER, SEASONING [DRIED ONION, SALT, MUSTARD FLOUR, SUGAR]).
CONTAINS MILK."
https://www.traderjoes.com/home/products/pdp/thai-wheat-noodles-062742,Thai Wheat Noodles,thai-wheat-noodles-062742,"WHEAT FLOUR
WATER
WHEAT GLUTEN
MODIFIED TAPIOCA STARCH
RICE BRAN OIL
SEA SALT
CONTAINS WHEAT."
https://www.traderjoes.com/home/products/pdp/organic-apricot-preserves-075418,Organic Apricot Preserves,organic-apricot-preserves-075418,"ORGANIC APRICOTS
ORGANIC CANE SUGAR
CONTAINS 2% OR LESS OF FRUIT PECTIN
ASCORBIC ACID (TO PRESERVE)
CITRIC ACID (ACIDIFIER)"
https://www.traderjoes.com/home/products/pdp/organic-roasted-red-pepper-and-almond-pesto-sauce-074211,Organic Roasted Red Pepper and Almond Pesto Sauce,organic-roasted-red-pepper-and-almond-pesto-sauce-074211,"ORGANIC RED BELL PEPPERS, ORGANIC PECORINO ROMANO CHEESE PDO (ORGANIC SHEEP'S MILK, SALT, ORGANIC ANIMAL RENNET), ORGANIC SUNFLOWER OIL, ORGANIC ALMONDS, ORGANIC ONIONS, ORGANIC EXTRA VIRGIN OLIVE OIL, ORGANIC BASIL, ORGANIC CANE SUGAR, ORGANIC APPLE CIDER VINEGAR, ORGANIC MARJORAM, ORGANIC GARLIC IN BRINE (ORGANIC GARLIC, WATER, SALT, CITRIC ACID [ACIDIFIER]), ORGANIC PAPRIKA.
CONTAINS ALMOND."
